id,type,address,neighbourhood,regionName,city,rent,totalCost,iptuPlusCondominium,salePrice,area,bedrooms,bathrooms,suites,parkingSpaces,isFurnished,forRent,forSale,isPrimaryMarket,visitStatus,listingTags,activeSpecialConditions,amenities,installations,categories,shortRentDescription,coverImage,segment,rentPerSqm,scraped_at
894913674,Apartamento,Rua Itapicuru,Perdizes,Perdizes,São Paulo,4207,6315,1946,0.0,102,2,2,1,1,True,False,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MAQUINA_DE_LAVAR"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CAMA_DE_SOLTEIRO"", ""CHUVEIRO_A_GAS"", ""TANQUE"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],,894913674-543.8091093355667IMG5083.jpg,2q_apto,41.25,2026-05-05 13:18:59
895158341,Apartamento,R. Rui de Morais Apocalipse,Jardim do Tiro,Freguesia do Ó,São Paulo,1978,2685,630,0.0,58,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""RUA_SILENCIOSA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],Apartamento para alugar no Jardim do Tiro com 2 quartos.,original895158341-125.22500032716421DSC0066.jpg,2q_apto,34.1,2026-05-05 13:18:59
895390947,Apartamento,Avenida Paula Ferreira,Vila Pirituba,Piqueri,São Paulo,1600,4653,2991,0.0,39,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""VARANDA"", ""COZINHA_AMERICANA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Apartamento para aluguel com 2 quartos e piscina no condomínio.,original895390947-889.9604058300042DSC6987.jpg,2q_apto,41.03,2026-05-05 13:18:59
895213758,Apartamento,Rua da Baracela,Vila Maria,Parque Novo Mundo ,São Paulo,1080,1591,470,0.0,50,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""BRINQUEDOTECA""]",[],Apartamento para aluguel com 2 quartos.,original895213758-82.72065429044473QA1.jpg,2q_apto,21.6,2026-05-05 13:18:59
895111920,Apartamento,Rua Templários,Vila Formosa,Jardim Anália Franco,São Paulo,2950,3614,550,530000.0,50,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],"Aluguel de apartamento na Vila Formosa. 2 quartos, varanda, piscina no condomínio. Aceitam-se pets.",original895111920-196.8188716140561IMG7492.jpeg,2q_apto,59.0,2026-05-05 13:18:59
895398854,Apartamento,Rua Mourato Coelho,Pinheiros,Pinheiros,São Paulo,11600,14381,2334,3000000.0,82,2,2,2,2,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""MAQUINA_DE_LAVAR"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE"", ""SOFA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],Apartamento mobiliado com 2 quartos e varanda em Pinheiros para alugar.,original895398854-876.1553556465649DSCF1942copy.jpg,2q_apto,141.46,2026-05-05 13:18:59
894427514,Apartamento,Rua Bom Sucesso,Cidade Mãe do Céu,Tatuapé,São Paulo,2900,3321,309,300000.0,45,2,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""MICROONDAS"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""CAMA_DE_SOLTEIRO"", ""UTENSILIOS_DE_COZINHA"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""CORRIMAO"", ""PERTO_DE_METRO_OU_TREM""]","[""STANDARD""]",Alugar apartamento mobiliado com 2 quartos.,original894427514-879.0060131075431FOTO101.JPG,2q_apto,64.44,2026-05-05 13:18:59
895330482,Apartamento,Rua Lagoa Verde,Vila Pauliceia,Água Fria,São Paulo,2300,2619,230,0.0,36,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""RUA_SILENCIOSA"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""PERTO_DE_METRO_OU_TREM""]",[],"Apartamento para alugar, 2 quartos, aceita pets.",original895330482-902.4691286367522IMG5572.jpg,2q_apto,63.89,2026-05-05 13:18:59
893315701,Apartamento,Rua 17 de Janeiro,Paraíso do Morumbi,Panamby,São Paulo,1571,1946,315,260000.0,41,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""ENERGIA"", ""TOMADAS_NOVAS"", ""BOX"", ""SOL_DA_MANHA"", ""SOL_DA_TARDE"", ""CHUVEIRO_ELETRICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""CHURRASQUEIRA"", ""GAS_ENCANADO"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PLAYGROUND""]",[],"Apartamento para aluguel no Paraíso do Morumbi, 2 quartos, churrasqueira e piscina no condomínio.",893315701-682.2326347116212IMG8281.JPG,2q_apto,38.32,2026-05-05 13:18:59
894237481,Apartamento,Avenida Doutor Bernardino Brito Fonseca de Carvalho,Vila Talarico,Cidade Patriarca,São Paulo,1700,2141,375,249500.0,42,2,1,0,0,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""COOKTOP"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BOX"", ""ARMARIOS_NA_COZINHA"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""BRINQUEDOTECA""]","[""STANDARD""]",Apartamento para aluguel com 2 quartos e churrasqueira no condomínio.,original894237481-443.3752730685766IMG8625.jpeg,2q_apto,40.48,2026-05-05 13:18:59
895368728,Apartamento,Rua Alfredo Pujol,Santana,Santana,São Paulo,2900,4071,1059,0.0,46,2,1,0,1,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""MAQUINA_DE_LAVAR"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],"Alugar apartamento mobiliado com 2 quartos, piscina e academia no condomínio.",original895368728-254.28968496834693IMG9982.JPG,2q_apto,63.04,2026-05-05 13:18:59
894521237,Apartamento,Rua Olavo Leite,Vila Andrade,Panamby,São Paulo,3690,4917,1085,650000.0,55,2,2,1,1,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND"", ""PISO_TATIL""]",[],,894521237-667.8435934943717Sala.jpg,2q_apto,67.09,2026-05-05 13:18:59
895135246,Apartamento,Rua Vergueiro,Vila Vera,Vila das Mercês,São Paulo,1800,2764,895,300000.0,55,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""PISCINA_PRIVATIVA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""BRINQUEDOTECA""]",[],Apartamento com 2 quartos na Vila Vera para alugar.,original895135246-219.8820601139911406102025IMG0637.JPG,2q_apto,32.73,2026-05-05 13:18:59
895372958,Apartamento,Rua Mauro,Vila da Saúde,Saúde,São Paulo,2500,3790,1194,0.0,55,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PLAYGROUND"", ""PERTO_DE_METRO_OU_TREM""]",[],Apartamento para alugar na Vila da Saúde com 2 quartos e piscina no condomínio.,original895372958-525.553752286281DSC06790.jpg,2q_apto,45.45,2026-05-05 13:18:59
893071969,Apartamento,Rua Alvorada,Vila Olímpia,Vila Olímpia,São Paulo,5250,7150,1698,0.0,75,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""ESPELHO_NO_BANHEIRO"", ""ARMARIOS_NOS_BANHEIROS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""ENERGIA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BANHEIRO_DE_SERVICO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO"", ""QUARTO_DE_SERVICO""]","[""PISCINA""]",[],Apartamento de 2 quartos para alugar. Oportunidade incrível de aluguel!,893071969-583.6151016883723014.jpg,2q_apto,70.0,2026-05-05 13:18:59
894510312,Apartamento,Rua Altinópolis,Santana,Água Fria,São Paulo,3350,4296,817,0.0,48,2,2,1,1,False,False,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""CLOSET"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND"", ""PISO_TATIL""]",[],"Apartamento para alugar em Santana, 2 quartos, academia no condomínio, aceita pets.",894510312-520.3832032492901DSC0066.jpg,2q_apto,69.79,2026-05-05 13:18:59
893693407,Apartamento,Avenida Ibiúna,Vila Aricanduva,Vila Aricanduva,São Paulo,2200,3127,843,435000.0,60,2,2,0,1,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""FECHADURA_ELETRONICA"", ""CHURRASQUEIRA"", ""JANELA_ANTI_RUIDO"", ""ESPELHO_NO_BANHEIRO"", ""CORTINAS_BLACK_OUT"", ""VARAL_DE_ROUPAS"", ""QUARTO_EXTRA_REVERSIVEL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""ENERGIA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ACESSO_SEM_DEGRAUS"", ""QUARTO_DE_SERVICO"", ""VISTA_LIVRE"", ""TOMADAS_NOVAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""CORTINAS_DECORATIVAS"", ""PISCINA_PRIVATIVA"", ""REDE_DE_PROTECAO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""BANHEIRO_DE_SERVICO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO"", ""VARANDA_GOURMET""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""QUADRA_ESPORTIVA"", ""GAS_ENCANADO"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""PERTO_DE_METRO_OU_TREM""]",[],"Alugar apartamento na Vila Aricanduva com 2 quartos, piscina e churrasqueira.",893693407-206.70338950121447MG6180.jpg,2q_apto,36.67,2026-05-05 13:18:59
892808332,Apartamento,Rua Oscar Freire,Pinheiros,Pinheiros,São Paulo,4500,6724,2050,0.0,115,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],[],"[""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""ARMARIOS_NOS_BANHEIROS"", ""BANHEIRO_DE_SERVICO"", ""BOX"", ""GARAGEM_FIXA"", ""GELADEIRA_INCLUSO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""QUARTO_DE_SERVICO""]","[""PERTO_DE_METRO_OU_TREM"", ""GAS_ENCANADO""]",[],,892808332-532.4149018192304IMG8082.jpg,2q_apto,39.13,2026-05-05 13:18:59
895347215,Apartamento,Avenida Cangaíba,Cangaiba,Cangaíba,São Paulo,1360,1923,510,270000.0,39,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""BRINQUEDOTECA""]",[],"Alugar apartamento em Cangaiba com 2 quartos, academia e animais permitidos.",original895347215-521.45850706533DSCF3049.JPG,2q_apto,34.87,2026-05-05 13:18:59
894826318,Apartamento,Rua Marina Ciufuli Zanfelice,Lapa,Lapa,São Paulo,2800,3448,540,0.0,41,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""CLOSET"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""ARMARIOS_NA_COZINHA""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],"Apartamento para aluguel com varanda, 2 quartos e churrasqueira no condomínio.",894826318-406.102507250095751000303822.jpg,2q_apto,68.29,2026-05-05 13:18:59
895282715,Apartamento,Avenida Alexandre Mackenzie,Jaguaré,Jaguaré,São Paulo,2700,3304,500,0.0,44,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""FOGAO_INCLUSO"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Apartamento para alugar no Jaguaré com 2 quartos e varanda.,original895282715-512.1861118009092IMG8957.jpg,2q_apto,61.36,2026-05-05 13:18:59
893663283,Apartamento,Rua Barata Ribeiro,Bela Vista,Consolação,São Paulo,2700,3810,1006,670000.0,75,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""JANELA_ANTI_RUIDO"", ""CORTINAS_BLACK_OUT"", ""ESPELHO_NO_BANHEIRO"", ""VARAL_DE_ROUPAS"", ""FOGAO_INCLUSO"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""ENERGIA"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""ACESSO_SEM_DEGRAUS"", ""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""TOMADAS_NOVAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""CHUVEIRO_A_GAS"", ""CORTINAS_DECORATIVAS"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""QUADRA_ESPORTIVA"", ""GAS_ENCANADO"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""PISO_TATIL""]",[],,893663283-822.592334168220496328301.jpg,2q_apto,36.0,2026-05-05 13:18:59
895376116,Apartamento,Avenida Pedroso de Morais,Pinheiros,Pinheiros,São Paulo,4000,4154,0,0.0,40,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BOX"", ""ARMARIOS_NA_COZINHA"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""VENTILADOR_DE_TETO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""CORRIMAO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],Apartamento para alugar em Pinheiros com 2 quartos.,original895376116-415.992594153801320260413146.jpg,2q_apto,100.0,2026-05-05 13:18:59
894698452,Apartamento,Rua Caiubi,Perdizes,Perdizes,São Paulo,3700,5707,1865,0.0,52,2,1,0,2,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""ARMARIOS_NOS_BANHEIROS"", ""COZINHA_AMERICANA"", ""BOX"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""ARMARIOS_NA_COZINHA""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PLAYGROUND"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],"Apartamento para aluguel com 2 quartos, varanda e piscina no condomínio.",894698452-106.37400628484383tempImageoSpI1f.jpg,2q_apto,71.15,2026-05-05 13:18:59
895404247,Apartamento,Rua Xanquerê,Vila Centenario,Vila Esperança,São Paulo,1800,2469,600,0.0,38,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""PERTO_DE_METRO_OU_TREM""]",[],,original895404247-743.8919283941924895404247_0.jpg,2q_apto,47.37,2026-05-05 13:18:59
895317881,Apartamento,Rua Botupuca,Cambuci,Cambuci,São Paulo,2800,3561,653,0.0,67,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""RUA_SILENCIOSA"", ""ARMARIOS_NOS_BANHEIROS"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BOX"", ""FOGAO_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""AREA_DE_SERVICO"", ""TANQUE""]",[],[],Alugar apartamento em Cambuci com 2 quartos.,original895317881-457.2691755256172Foto4.jpg,2q_apto,41.79,2026-05-05 13:18:59
895134085,Apartamento,R. Catuama,Vila Santa Clara,Vila Santa Clara,São Paulo,1600,1862,200,0.0,41,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""COZINHA_AMERICANA"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""PERTO_DE_METRO_OU_TREM""]",[],Apartamento para alugar com 2 quartos.,original895134085-230.165718436095807102025DSC0366.jpg,2q_apto,39.02,2026-05-05 13:18:59
