id,type,address,neighbourhood,rent,totalCost,area,bedrooms,bathrooms,parkingSpaces,isFurnished,segment,rentPerSqm
894529210,StudioOuKitchenette,Avenida dos Carinás,Indianópolis,3400,4117,31,1,1,0,True,studio_1q,109.68
895138820,StudioOuKitchenette,Rua Álvaro de Carvalho,Centro Histórico de São Paulo,2100,2931,29,1,1,1,False,studio_1q,72.41
894119041,StudioOuKitchenette,Rua Genebra,Bela Vista,2835,3504,25,1,1,0,False,studio_1q,113.4
895125170,StudioOuKitchenette,Rua Bela Cintra,Bairro da Liberdade,4800,8568,56,1,1,0,True,studio_1q,85.71
895243026,StudioOuKitchenette,Avenida Ibirapuera,Indianópolis,3000,6000,29,1,1,1,True,studio_1q,103.45
894620842,StudioOuKitchenette,Rua Vieira de Morais,Campo Belo,2800,3408,25,1,1,0,True,studio_1q,112.0
895350835,StudioOuKitchenette,Rua José Manuel da Fonseca Júnior,Vila Matilde,1610,2301,27,1,1,0,False,studio_1q,59.63
894256186,StudioOuKitchenette,Alameda Lorena,Jardim Paulista,2500,4786,33,1,1,1,True,studio_1q,75.76
895463322,StudioOuKitchenette,Rua Sebastião Gomes,Brooklin,4000,4454,25,1,1,0,True,studio_1q,160.0
892909009,StudioOuKitchenette,Rua Tucuna,Perdizes,2250,2338,13,1,1,0,True,studio_1q,173.08
892853337,StudioOuKitchenette,Rua Marie Nader Calfat,Jardim Ampliação,2200,3025,34,1,1,1,True,studio_1q,64.71
894762310,StudioOuKitchenette,Rua Assungui,Vila Gumercindo,3176,3679,28,1,1,0,True,studio_1q,113.43
895280305,StudioOuKitchenette,Rua Tabatinguera,Sé,2500,3105,23,1,1,0,True,studio_1q,108.7
894144028,StudioOuKitchenette,Avenida Menotti Laudisio,Jardim Cidade Pirituba,1700,2133,44,1,1,0,False,studio_1q,38.64
895483014,StudioOuKitchenette,Avenida Doutor Chucri Zaidan,Vila Cordeiro,2500,3346,29,1,1,0,False,studio_1q,86.21
893174006,StudioOuKitchenette,Rua Doutor Seng,Bela Vista,2000,2994,19,1,1,0,True,studio_1q,105.26
893195962,StudioOuKitchenette,Rua Espírito Santo,Aclimação,2700,3601,37,1,1,1,True,studio_1q,72.97
895229423,StudioOuKitchenette,Largo do Arouche,República,1560,2221,28,1,1,0,True,studio_1q,55.71
894899193,StudioOuKitchenette,Rua Frei Mont8217alverne,Vila Aricanduva,1710,2201,28,1,1,0,False,studio_1q,61.07
895297395,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,3600,4239,26,1,1,0,True,studio_1q,138.46
895264702,StudioOuKitchenette,Rua do Estilo Barroco,Santo Amaro,3000,3633,26,1,1,0,True,studio_1q,115.38
894061538,StudioOuKitchenette,Rua Alméria,Vila Granada,1150,1536,39,1,1,0,False,studio_1q,29.49
895443169,StudioOuKitchenette,Avenida Brigadeiro Luís Antônio,Jardim Paulista,3000,3816,25,1,1,0,True,studio_1q,120.0
894919733,StudioOuKitchenette,Alameda Raja Gabaglia,Vila Olímpia,6950,7570,25,1,1,1,True,studio_1q,278.0
895157633,StudioOuKitchenette,Rua Cristiano Viana,Cerqueira César,3190,3713,25,1,1,0,True,studio_1q,127.6
894866393,StudioOuKitchenette,Rua Djalma Coelho,Alto de Pinheiros,2774,3731,30,1,1,1,True,studio_1q,92.47
893476893,StudioOuKitchenette,Avenida Santo Amaro,Brooklin,2940,4366,36,1,1,1,True,studio_1q,81.67
895351303,StudioOuKitchenette,Rua Coronel Sousa Reis,Tatuapé,2000,2602,25,1,1,0,False,studio_1q,80.0
895375187,StudioOuKitchenette,R. Dona Leopoldina 182 - Ipiranga São Paulo - Sp 04278-040 Brasil,Ipiranga,2350,2929,28,1,1,0,False,studio_1q,83.93
894564521,StudioOuKitchenette,Rua Claudionor Alves Bastos,Jardim Bonfiglioli,1000,1303,11,1,1,0,False,studio_1q,90.91
893100063,StudioOuKitchenette,Rua Vitória,Santa Efigênia,1700,2061,41,1,1,0,False,studio_1q,41.46
895008963,StudioOuKitchenette,Rua General Jardim,Vila Buarque,2200,3234,26,1,1,0,True,studio_1q,84.62
893512002,StudioOuKitchenette,Rua Rego Freitas,República,2150,2696,30,1,1,0,False,studio_1q,71.67
895357895,StudioOuKitchenette,Avenida da Liberdade,Liberdade,2150,2750,42,1,1,0,True,studio_1q,51.19
894281950,StudioOuKitchenette,Rua Gabriel de Lara,Vila Cordeiro,2754,3290,33,1,1,0,False,studio_1q,83.45
895127604,StudioOuKitchenette,Largo do Arouche,República,3000,4291,44,1,1,0,True,studio_1q,68.18
894378651,StudioOuKitchenette,Rua Benedito Branco de Abreu,Jardim das Vertentes,2000,2377,22,1,1,0,True,studio_1q,90.91
893453066,StudioOuKitchenette,Rua Ministro Jesuíno Cardoso,Vila Nova Conceição,8890,10997,45,1,1,1,True,studio_1q,197.56
894484483,StudioOuKitchenette,Rua Atuaú,Pinheiros,1700,3316,20,1,1,0,False,studio_1q,85.0
895441455,StudioOuKitchenette,Avenida Miguel Estefno,Vila Água Funda,1290,1378,24,1,1,0,True,studio_1q,53.75
895215324,StudioOuKitchenette,Rua Catipará,Itaim Bibi,3250,4176,30,1,1,0,False,studio_1q,108.33
895455987,StudioOuKitchenette,Rua Paracuê,Sumaré,3600,4634,28,1,1,0,True,studio_1q,128.57
895475377,StudioOuKitchenette,Rua Ministro Gabriel de Rezende Passos,Indianópolis,7000,8448,29,1,1,0,True,studio_1q,241.38
895227841,StudioOuKitchenette,Rua Urimonduba,Itaim Bibi,3000,8116,21,1,1,0,False,studio_1q,142.86
895277058,StudioOuKitchenette,Rua Butantã,Pinheiros,3490,4125,25,1,1,0,True,studio_1q,139.6
893703284,StudioOuKitchenette,Rua Conselheiro Furtado,Liberdade,1990,2654,25,1,1,0,False,studio_1q,79.6
895262657,StudioOuKitchenette,Avenida Onze de Junho,Vila Clementino,2900,3688,25,1,1,0,True,studio_1q,116.0
893554678,StudioOuKitchenette,Avenida Brigadeiro Luís Antônio,Bela Vista,3350,4015,39,1,1,1,True,studio_1q,85.9
894455005,StudioOuKitchenette,Rua Martins Fontes,Centro,1760,2284,40,1,1,0,False,studio_1q,44.0
894547826,StudioOuKitchenette,Rua Aurora,Santa Ifigênia,2800,3362,25,1,1,0,True,studio_1q,112.0
893499689,StudioOuKitchenette,Rua Alves Guimarães,Pinheiros,5400,6172,25,1,1,0,True,studio_1q,216.0
895459472,StudioOuKitchenette,Rua Heitor Penteado,Sumarezinho,2500,3205,40,1,1,0,False,studio_1q,62.5
894342706,StudioOuKitchenette,Rua Barão de Santo Ângelo,Jardim do Tiro,1200,1448,30,1,1,0,False,studio_1q,40.0
895450657,StudioOuKitchenette,Rua Gen. Jardim 508 - Vila Buarque São Paulo - Sp 01223-010 Brasil,Vila Buarque,2500,3696,24,1,1,0,True,studio_1q,104.17
893696366,StudioOuKitchenette,Rua Alves Guimarães,Pinheiros,4000,4677,25,1,1,0,True,studio_1q,160.0
895029178,StudioOuKitchenette,Avenida da Liberdade,Liberdade,3000,3561,27,1,1,0,True,studio_1q,111.11
895375880,StudioOuKitchenette,Rua Cláudio Soares,Pinheiros,4700,6131,44,1,1,0,True,studio_1q,106.82
895325976,StudioOuKitchenette,Rua Rego Freitas,República,4400,6169,43,1,1,0,True,studio_1q,102.33
895147992,StudioOuKitchenette,Rua Correia Dias,Paraíso,3095,3907,27,1,1,0,True,studio_1q,114.63
895421914,StudioOuKitchenette,Alameda dos Nhambiquaras,Moema,4500,5210,28,1,1,0,True,studio_1q,160.71
895362498,StudioOuKitchenette,Avenida Onze de Junho,Vila Clementino,2750,3637,25,1,1,0,True,studio_1q,110.0
895177551,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,2600,3073,25,1,1,0,False,studio_1q,104.0
894651839,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,4477,5510,26,1,1,1,True,studio_1q,172.19
895234491,StudioOuKitchenette,Rua dos Crisântemos,Mirandópolis,4000,4754,28,1,1,0,True,studio_1q,142.86
895376794,StudioOuKitchenette,Rua dos Estudantes,Sé,2980,3530,24,1,1,0,False,studio_1q,124.17
893289339,StudioOuKitchenette,Rua Cubatão,Vila Mariana,2500,3833,32,1,1,1,True,studio_1q,78.12
894494282,StudioOuKitchenette,Rua dos Jacintos,Mirandópolis,3300,3948,26,1,1,0,True,studio_1q,126.92
895283319,StudioOuKitchenette,Avenida Imigrante Japonês,Vila Sonia,1999,2398,27,1,1,0,False,studio_1q,74.04
892829372,StudioOuKitchenette,Rua Batataes,Jardim Paulista,2993,4916,32,1,1,1,False,studio_1q,93.53
894496190,StudioOuKitchenette,Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,3500,4285,25,1,1,0,True,studio_1q,140.0
893413684,StudioOuKitchenette,Rua Anhaia,Bom Retiro,2299,2938,33,1,1,0,True,studio_1q,69.67
894782571,StudioOuKitchenette,Rua Cláudio Soares,Pinheiros,2800,3408,26,1,1,0,False,studio_1q,107.69
894972173,StudioOuKitchenette,Rua Serra de Juréa,Tatuapé,2128,4942,28,1,1,1,False,studio_1q,76.0
893203529,StudioOuKitchenette,Avenida dos Carinás,Indianópolis,2990,3530,27,1,1,0,False,studio_1q,110.74
894766988,StudioOuKitchenette,Rua Ministro Godói,Perdizes,3500,4277,30,1,1,0,True,studio_1q,116.67
894179755,StudioOuKitchenette,Rua Vergueiro,Vila Mariana,3600,4139,29,1,1,1,True,studio_1q,124.14
895459131,StudioOuKitchenette,Avenida São João,Republica,1550,2210,34,1,1,0,False,studio_1q,45.59
894771615,StudioOuKitchenette,Rua Vergueiro,Liberdade,3250,4030,21,1,1,0,True,studio_1q,154.76
893080147,StudioOuKitchenette,Rua Carolina Soares,Vila Diva (zona Norte),1150,1248,30,1,1,0,False,studio_1q,38.33
894746074,StudioOuKitchenette,Avenida Santo Amaro,Santo Amaro,3162,3935,31,1,1,0,True,studio_1q,102.0
894285775,StudioOuKitchenette,Rua Jorge Rizzo,Pinheiros,3600,4155,24,1,1,0,True,studio_1q,150.0
893917688,StudioOuKitchenette,Rua do Arouche,República,2000,2327,42,1,1,0,False,studio_1q,47.62
895164103,StudioOuKitchenette,Alameda Lorena,Jardim Paulista,3000,4090,21,1,1,0,True,studio_1q,142.86
894460061,StudioOuKitchenette,Rua Visconde de Parnaíba,Brás,2300,2739,26,1,1,0,True,studio_1q,88.46
895414946,StudioOuKitchenette,Rua Doutor Miguel Vieira Ferreira,Tatuapé,1850,2227,38,1,1,0,False,studio_1q,48.68
893507546,StudioOuKitchenette,Rua Gaspar Lourenço,Vila Mariana,2700,3204,25,1,1,0,True,studio_1q,108.0
895465734,StudioOuKitchenette,Rua Apinajés,Perdizes,2800,4925,60,1,1,1,True,studio_1q,46.67
895465891,StudioOuKitchenette,Rua Manoel Patrício Menezes,Rio Pequeno,1100,1143,10,1,1,0,True,studio_1q,110.0
893792131,StudioOuKitchenette,Rua Oscar Freire,Pinheiros,4100,4813,19,1,1,0,True,studio_1q,215.79
893164420,StudioOuKitchenette,Rua Rocha,Bela Vista,1442,1870,29,1,1,0,False,studio_1q,49.72
894399336,StudioOuKitchenette,Avenida Luiz Dumont Villares,Jardim São Paulo,1723,3756,35,1,1,1,True,studio_1q,49.23
895191357,StudioOuKitchenette,Rua Eleutério,Brooklin,3000,3658,25,1,1,0,True,studio_1q,120.0
894802078,StudioOuKitchenette,Avenida Sabiá,Indianópolis,3378,4337,24,1,1,0,True,studio_1q,140.75
894663920,StudioOuKitchenette,Avenida Miruna,Indianópolis,3800,4527,25,1,1,0,True,studio_1q,152.0
894248822,StudioOuKitchenette,Rua Afonso Braz,Vila Nova Conceição,4500,5417,26,1,1,0,True,studio_1q,173.08
895051434,StudioOuKitchenette,Rua Padre Antônio de Sá,Tatuapé,1880,2552,24,1,1,0,False,studio_1q,78.33
895180884,StudioOuKitchenette,Rua Apinajés,Pompeia,2250,2337,25,1,1,0,False,studio_1q,90.0
894847708,StudioOuKitchenette,Praça Américo Jacomino,Sumarezinho,2704,3629,26,1,1,0,True,studio_1q,104.0
895425021,StudioOuKitchenette,Rua Elói Cerqueira,Belenzinho,2300,2594,26,1,1,1,False,studio_1q,88.46
895317243,StudioOuKitchenette,Rua Vargem Grande,Tatuapé,2800,3608,30,1,1,0,True,studio_1q,93.33
894828717,StudioOuKitchenette,Rua Pamplona,Jardim Paulista,3300,4246,27,1,1,0,True,studio_1q,122.22
894766885,StudioOuKitchenette,Rua Francisco de Almeida Leite,Jardim Jaragua (sao Domingos),1200,1502,40,1,1,0,False,studio_1q,30.0
895124581,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,3100,8303,27,1,1,0,False,studio_1q,114.81
894257608,StudioOuKitchenette,Rua Barata Ribeiro,Bela Vista,2845,3429,18,1,1,0,True,studio_1q,158.06
893947500,StudioOuKitchenette,Rua Bento Freitas,República,2300,3022,22,1,1,0,True,studio_1q,104.55
893256936,StudioOuKitchenette,Rua Conselheiro Furtado,Liberdade,1942,2373,21,1,1,0,True,studio_1q,92.48
895176040,StudioOuKitchenette,Rua Loefgren,Vila Clementino,3300,4027,23,1,1,0,True,studio_1q,143.48
895471972,StudioOuKitchenette,Rua Jupuruchita,Alto da Mooca,1950,2526,28,1,1,0,True,studio_1q,69.64
895437464,StudioOuKitchenette,Avenida General Olímpio da Silveira,Santa Cecilia,2000,2587,40,1,1,0,False,studio_1q,50.0
894426334,StudioOuKitchenette,Avenida Ipiranga,República,1599,2216,26,1,1,0,False,studio_1q,61.5
894261626,StudioOuKitchenette,Rua Frei Caneca,Bela Vista,3750,4433,17,1,1,0,True,studio_1q,220.59
894526332,StudioOuKitchenette,Avenida Ibirapuera,Indianópolis,2176,4244,28,1,1,1,True,studio_1q,77.71
894884917,StudioOuKitchenette,Rua Doutor Bacelar,Vila Clementino,4430,5051,25,1,1,0,True,studio_1q,177.2
894405553,StudioOuKitchenette,Rua Coronel Pedro Dias de Campos,Chácara Seis de Outubro,1500,2065,27,1,1,0,False,studio_1q,55.56
893384856,StudioOuKitchenette,Rua Pascal,Campo Belo,3330,4265,29,1,1,1,True,studio_1q,114.83
894719254,StudioOuKitchenette,Rua Bento Frias,Pinheiros,4300,5836,33,1,1,1,True,studio_1q,130.3
893387594,StudioOuKitchenette,Rua Francisca Miquelina,Bela Vista,2000,2976,31,1,1,0,False,studio_1q,64.52
894762184,StudioOuKitchenette,Rua Aimberê,Perdizes,2790,3446,24,1,1,0,True,studio_1q,116.25
895121286,StudioOuKitchenette,Rua Godói Colaço,Vila Cordeiro,2700,3354,24,1,1,0,True,studio_1q,112.5
895375865,StudioOuKitchenette,Rua Mairinque,Vila Clementino,2000,2498,28,1,1,0,False,studio_1q,71.43
895047804,StudioOuKitchenette,Rua Godói Colaço,Vila Cordeiro,3000,3566,24,1,1,0,True,studio_1q,125.0
895339160,StudioOuKitchenette,Rua Vargem Grande,Tatuapé,3000,3785,31,1,1,0,True,studio_1q,96.77
895022184,StudioOuKitchenette,Avenida Pompéia,Pompeia,2500,3042,24,1,1,0,False,studio_1q,104.17
894700280,StudioOuKitchenette,Rua Borges Lagoa,Vila Mariana,3200,4646,42,1,1,1,True,studio_1q,76.19
893572620,StudioOuKitchenette,Rua Humberto I,Vila Mariana,4490,5535,25,1,1,0,True,studio_1q,179.6
895233693,StudioOuKitchenette,Rua da Glória,Liberdade,2150,2573,35,1,1,0,True,studio_1q,61.43
895315955,StudioOuKitchenette,Rua Líbero Badaró,Centro Histórico de São Paulo,1700,2233,38,1,1,0,True,studio_1q,44.74
895300251,StudioOuKitchenette,Haus Mitre - R. Caiubí 510 - Perdizes São Paulo - Sp Brasil,Perdizes,2550,3279,28,1,1,0,False,studio_1q,91.07
893552301,StudioOuKitchenette,Rua Helvétia,Campos Elíseos,2958,3986,55,1,1,1,True,studio_1q,53.78
895238231,StudioOuKitchenette,Rua Godói Colaço,Vila Cordeiro,3000,3616,24,1,1,0,True,studio_1q,125.0
895211719,StudioOuKitchenette,Avenida Armando Ferrentini,Paraíso,2100,2844,23,1,1,0,False,studio_1q,91.3
895351083,StudioOuKitchenette,Rua Doutor Tomás Alves,Vila Mariana,3100,3874,25,1,1,0,False,studio_1q,124.0
894947983,StudioOuKitchenette,Avenida Morumbi,Vila Cordeiro,2800,4991,32,1,1,0,False,studio_1q,87.5
895276821,StudioOuKitchenette,Rua Casa do Ator,Vila Olímpia,3277,5007,37,1,1,1,True,studio_1q,88.57
895193842,StudioOuKitchenette,Rua Taquari,Mooca,1479,2136,27,1,1,0,False,studio_1q,54.78
893233624,StudioOuKitchenette,Rua Doutor Guilherme Bannitz,Itaim Bibi,4500,5939,39,1,1,1,True,studio_1q,115.38
895449261,StudioOuKitchenette,Rua Machado Bitencourt,Vila da Saúde,2950,3794,25,1,1,0,True,studio_1q,118.0
894339860,StudioOuKitchenette,Rua Santa Madalena,Liberdade,1110,1153,20,1,1,0,False,studio_1q,55.5
895303969,StudioOuKitchenette,Viela Renaldo Laporta,Vila Aurora (zona Norte),890,971,33,1,1,0,False,studio_1q,26.97
894648104,StudioOuKitchenette,Rua Eleutério,Brooklin Paulista,2200,2944,25,1,1,0,False,studio_1q,88.0
895095908,StudioOuKitchenette,Avenida da Liberdade,Liberdade,2600,3130,27,1,1,0,True,studio_1q,96.3
893240370,StudioOuKitchenette,Avenida Engenheiro Heitor Antônio Eiras García,Butantã,1500,1579,15,1,1,0,True,studio_1q,100.0
895331373,StudioOuKitchenette,Rua Venâncio Aires,Pompeia,2670,3185,32,1,1,0,False,studio_1q,83.44
895110212,StudioOuKitchenette,Rua Vergueiro,Cursino,2300,2839,25,1,1,0,True,studio_1q,92.0
894755600,StudioOuKitchenette,Rua Bento Freitas,República,2900,3687,28,1,1,0,True,studio_1q,103.57
894877820,StudioOuKitchenette,Rua Cardeal Arcoverde,Pinheiros,4000,4904,27,1,1,0,True,studio_1q,148.15
894101531,StudioOuKitchenette,Avenida Nove de Julho,Bela Vista,1140,1728,27,1,1,0,False,studio_1q,42.22
892865352,StudioOuKitchenette,Rua Doutor Paschoal Imperatriz,Vila Gertrudes,5900,7411,55,1,1,1,True,studio_1q,107.27
895402047,StudioOuKitchenette,Av. Agami 174 - Indianópolis São Paulo - Sp 04522-000 Brasil,Indianópolis,2500,3617,30,1,1,0,True,studio_1q,83.33
895126835,StudioOuKitchenette,Rua Márcio Humberto Gandolpho,Imirim,2200,2759,28,1,1,0,False,studio_1q,78.57
895348160,StudioOuKitchenette,Rua Pelotas,Vila Mariana,1700,2566,18,1,1,0,True,studio_1q,94.44
895280211,StudioOuKitchenette,Rua Borges Lagoa 1179 - Vila Clementino São Paulo - Sp Brasil,Vila Clementino,2100,3958,28,1,1,1,False,studio_1q,75.0
895269456,StudioOuKitchenette,Rua Augusta 100 - Consolação São Paulo - Sp Brasil,Consolação,3800,4667,35,1,1,1,True,studio_1q,108.57
895257292,StudioOuKitchenette,Rua Cardeal Arcoverde,Pinheiros,2340,3300,28,1,1,0,False,studio_1q,83.57
895218164,StudioOuKitchenette,Rua Paula Ney,Vila Mariana,3600,9219,37,1,1,1,False,studio_1q,97.3
894625358,StudioOuKitchenette,Avenida Eusébio Matoso,Pinheiros,3060,3778,24,1,1,0,True,studio_1q,127.5
895392504,StudioOuKitchenette,Rua Rego Freitas,República,3600,5239,37,1,1,0,True,studio_1q,97.3
895467838,StudioOuKitchenette,Rua Ministro Godói,Perdizes,2900,4029,24,1,1,0,False,studio_1q,120.83
895459755,StudioOuKitchenette,Avenida Santo Amaro,Cidade Monções,3200,4023,27,1,1,0,True,studio_1q,118.52
895418380,StudioOuKitchenette,Rua Godói Colaço,Vila Cordeiro,4300,5150,25,1,1,0,True,studio_1q,172.0
895134205,StudioOuKitchenette,Rua Afonso Braz,Vila Nova Conceição,5000,6109,26,1,1,0,True,studio_1q,192.31
894422417,StudioOuKitchenette,Rua Gabriel de Lara,Vila Cordeiro,3200,3871,33,1,1,0,True,studio_1q,96.97
894622285,StudioOuKitchenette,Rua Agostinho Lattari,Mooca,1500,1708,28,1,1,0,False,studio_1q,53.57
894303558,StudioOuKitchenette,Rua João Ramalho,Perdizes,2240,3169,18,1,1,0,True,studio_1q,124.44
894776622,StudioOuKitchenette,Avenida Vereador José Diniz,Santo Amaro,2899,3428,25,1,1,0,True,studio_1q,115.96
895407534,StudioOuKitchenette,Rua Domingos de Morais,Vila Mariana,2990,3558,18,1,1,0,True,studio_1q,166.11
894459223,StudioOuKitchenette,Rua Almirante Brasil,Mooca,1690,1755,19,1,1,0,True,studio_1q,88.95
895438180,StudioOuKitchenette,Rua Alméria,Vila Granada,1545,1986,34,1,1,0,False,studio_1q,45.44
894897453,StudioOuKitchenette,Rua Vieira de Morais,Campo Belo,3150,4197,35,1,1,0,True,studio_1q,90.0
895480716,StudioOuKitchenette,Rua Capricho,Vila Nivi,1000,1013,15,1,1,0,False,studio_1q,66.67
894410676,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,3400,4188,25,1,1,0,True,studio_1q,136.0
895350801,StudioOuKitchenette,Rua Rego Freitas,República,2300,2983,30,1,1,0,True,studio_1q,76.67
895273605,StudioOuKitchenette,Rua Irmã Emerenciana,Vila Nilo,1300,1656,16,1,1,0,False,studio_1q,81.25
894478387,StudioOuKitchenette,Rua Fradique Coutinho,Vila Madalena,4500,5974,24,1,1,0,True,studio_1q,187.5
895363968,StudioOuKitchenette,Rua Doutor Diogo de Faria,Vila Clementino,2280,2965,24,1,1,0,True,studio_1q,95.0
893116995,StudioOuKitchenette,Rua César Vallejo,Real Parque,3450,4114,35,1,1,1,True,studio_1q,98.57
893223949,StudioOuKitchenette,Avenida Nossa Senhora da Assunção,Vila Butantã,1500,1558,14,1,1,0,True,studio_1q,107.14
894881451,StudioOuKitchenette,Rua Doutor Olavo Egídio,Santana,1800,2303,24,1,1,0,False,studio_1q,75.0
894534525,StudioOuKitchenette,Rua Rego Freitas,República,1820,2449,23,1,1,0,False,studio_1q,79.13
895246912,StudioOuKitchenette,Avenida Agami,Indianópolis,2800,3580,21,1,1,0,False,studio_1q,133.33
894562101,StudioOuKitchenette,Rua Aguiar de Barros,Bela Vista,3200,3613,16,1,1,0,True,studio_1q,200.0
893444938,StudioOuKitchenette,Rua Salto,Paraíso,3300,5458,27,1,1,1,True,studio_1q,122.22
894951431,StudioOuKitchenette,Avenida dos Carinás,Indianópolis,3100,3791,26,1,1,0,True,studio_1q,119.23
894826572,StudioOuKitchenette,Rua Cabo Verde,Vila Olímpia,3500,4265,25,1,1,0,True,studio_1q,140.0
895463870,StudioOuKitchenette,Avenida Padre Antônio José dos Santos,Cidade Monções,3000,3650,22,1,1,0,True,studio_1q,136.36
894735072,StudioOuKitchenette,Avenida Regente Feijó,Vila Regente Feijó,2167,2731,25,1,1,0,False,studio_1q,86.68
895266409,StudioOuKitchenette,Rua Coronel Lisboa,Vila Mariana,2700,3804,29,1,1,0,True,studio_1q,93.1
895399567,StudioOuKitchenette,Rua Sergipe,Higienópolis,4280,5099,25,1,1,0,True,studio_1q,171.2
895480990,StudioOuKitchenette,Rua Gaspar Viana,Vila Formosa,1060,1226,23,1,1,0,False,studio_1q,46.09
895258675,StudioOuKitchenette,Avenida Francisco Matarazzo,Água Branca,1300,1782,22,1,1,0,False,studio_1q,59.09
895068981,StudioOuKitchenette,Rua Barão de Jaceguai,Campo Belo,3090,3790,22,1,1,0,True,studio_1q,140.45
895437265,StudioOuKitchenette,Rua Lídia Coelho,Santana,2170,2884,28,1,1,1,True,studio_1q,77.5
895308620,StudioOuKitchenette,Avenida Rubem Berta,Indianópolis,3200,4221,21,1,1,0,False,studio_1q,152.38
895290361,StudioOuKitchenette,Rua Azevedo Marques,Santa Cecilia,1450,208653,30,1,1,0,False,studio_1q,48.33
894780392,StudioOuKitchenette,Rua Airi,Vila Gomes Cardim,3600,4226,20,1,1,0,True,studio_1q,180.0
895273024,StudioOuKitchenette,Alameda dos Maracatins,Indianópolis,3100,3792,25,1,1,0,False,studio_1q,124.0
893160876,StudioOuKitchenette,Rua Caetano Pinto,Bras,1300,1850,29,1,1,0,False,studio_1q,44.83
894972765,StudioOuKitchenette,Rua Maestro Cardim,Bela Vista,3450,3733,12,1,1,0,True,studio_1q,287.5
892886974,StudioOuKitchenette,Augusta Street,Cerqueira César,1919,3173,30,1,1,1,True,studio_1q,63.97
894768366,StudioOuKitchenette,Rua Fernão Dias,Pinheiros,3050,3801,24,1,1,0,True,studio_1q,127.08
895424011,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,3100,3821,22,1,1,0,True,studio_1q,140.91
893476702,StudioOuKitchenette,Rua Apiacás,Pompeia,2669,3564,25,1,1,0,True,studio_1q,106.76
895367322,StudioOuKitchenette,Rua Major Sertório,Vila Buarque,2500,3259,42,1,1,0,True,studio_1q,59.52
894316724,StudioOuKitchenette,Rua Madre Cabrini,Vila Mariana,3150,3956,30,1,1,0,True,studio_1q,105.0
894849561,StudioOuKitchenette,Rua Joaquim Guarani,Jardim das Acacias,2720,3497,26,1,1,0,True,studio_1q,104.62
894913334,StudioOuKitchenette,Rua Rego Freitas,República,2210,2761,34,1,1,0,False,studio_1q,65.0
895440372,StudioOuKitchenette,Avenida Miguel Estefno,Vila Água Funda,1240,1326,22,1,1,0,True,studio_1q,56.36
893867774,StudioOuKitchenette,Avenida Professor Luiz Ignácio Anhaia Mello,Jardim Avelino,1700,2166,28,1,1,0,True,studio_1q,60.71
894622283,StudioOuKitchenette,Rua Agostinho Lattari,Vila Prudente,1600,1812,33,1,1,0,False,studio_1q,48.48
895415052,StudioOuKitchenette,Rua Doutor Miguel Vieira Ferreira,Tatuapé,2100,2487,39,1,1,0,True,studio_1q,53.85
895315959,StudioOuKitchenette,Rua Líbero Badaró,Centro Histórico de São Paulo,1700,2233,30,1,1,0,True,studio_1q,56.67
895200281,StudioOuKitchenette,Rua Alfredo Pujol,Santana,4000,4795,35,1,1,1,True,studio_1q,114.29
895228998,StudioOuKitchenette,Rua do Estilo Barroco,Santo Amaro,2990,3750,34,1,1,0,True,studio_1q,87.94
893006431,StudioOuKitchenette,Rua Genebra,Bela Vista,2550,3492,34,1,1,0,False,studio_1q,75.0
895351929,StudioOuKitchenette,Rua Galileu,Jardim Aeroporto,2300,2806,40,1,1,0,False,studio_1q,57.5
895352423,StudioOuKitchenette,Avenida Santo Amaro,Cidade Monções,1890,2562,28,1,1,0,False,studio_1q,67.5
894726206,StudioOuKitchenette,Rua André Gouveia,Aclimação,1300,1510,20,1,1,0,True,studio_1q,65.0
895405344,StudioOuKitchenette,Rua Manuel Madruga,Freguesia do Ó,1690,1755,30,1,1,0,False,studio_1q,56.33
893234408,StudioOuKitchenette,Rua dos Estudantes,Sé,1950,2457,28,1,1,0,True,studio_1q,69.64
894522272,StudioOuKitchenette,Rua Rego Freitas,República,1893,2518,23,1,1,0,False,studio_1q,82.3
895443535,StudioOuKitchenette,Rua Carlos Petit,Vila Mariana,3000,3582,34,1,1,0,False,studio_1q,88.24
895426954,StudioOuKitchenette,Rua Agostinho Cantu,Butantã,7000,9145,35,1,1,1,True,studio_1q,200.0
894366027,StudioOuKitchenette,Rua Agostinho Lattari,Vila Prudente,1900,2174,28,1,1,0,False,studio_1q,67.86
895291155,StudioOuKitchenette,Avenida Professor Francisco Morato,Butantã,2500,3396,32,1,1,0,False,studio_1q,78.12
895120041,StudioOuKitchenette,Avenida Ipiranga,República,2496,3143,49,1,1,0,True,studio_1q,50.94
892919217,StudioOuKitchenette,Rua Anhaia,Bom Retiro,2548,3247,30,1,1,1,False,studio_1q,84.93
895022208,StudioOuKitchenette,Rua Adolfo D8217ávila,Jardim Analia Franco,1990,2317,53,1,1,0,False,studio_1q,37.55
894801935,StudioOuKitchenette,Rua Renascença,Vila Congonhas,3794,4655,29,1,1,0,True,studio_1q,130.83
